id_mahasiswa,id_profil,nim,138,140,144,145,151,152,153,187,189,246,248,249,250,251,252,253,254,255,257,258,260,261,262,263,264,265,266,267,269,270,271,272,276,320,322,324,325,326,327,336,337,338,340,341,342,343,344,346,349,350,351,352,353,354,355,359,361,362,363,364,365,368,369,372,377,379,396,417,439,521,527,528,529,530,531,532,533,534,535,536,537,538,539,541,543,544,547,548,550,552,553,554,555,559,561,563,564,565
3832,2.0,71150025,11.1,11.1,9.0,9.0,,9.9,,,,6.0,6.0,8.0,8.0,6.9,6.9,6.9,9.0,6.0,8.100000000000001,8.100000000000001,,,6.9,6.9,6.0,9.0,12.0,6.9,8.100000000000001,8.100000000000001,9.0,12.0,6.9,,,,,,,,,,,,,,,,,8.100000000000001,,6.0,,,12.0,12.0,,11.1,,6.9,12.0,9.0,,,,,,,9.9,,8.100000000000001,11.1,,12.0,6.0,,,,9.0,8.0,,,,12.0,,,,,,,12.0,,12.0,,,9.0,12.0,
3833,2.0,71150007,12.0,11.1,11.1,11.1,,,12.0,,,6.9,8.100000000000001,7.4,7.4,9.9,9.9,9.0,6.9,9.0,6.9,6.9,,,9.0,9.0,6.0,12.0,9.9,8.100000000000001,9.0,9.0,11.1,9.9,9.0,,,11.1,12.0,,,,11.1,,,,,9.9,,,,9.9,,,,,11.1,12.0,8.100000000000001,,,,12.0,9.9,,,,,,,11.1,,9.0,,9.9,,11.1,0.0,,,9.9,8.0,,,,9.9,,,,,,11.1,11.1,,,,,9.9,12.0,
3834,0.0,71150001,12.0,11.1,12.0,12.0,,,12.0,,,8.100000000000001,6.9,6.0,6.0,6.9,6.9,6.9,8.100000000000001,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,11.1,6.9,6.0,8.100000000000001,2.0,6.9,6.0,9.9,,,11.1,9.9,6.0,6.0,,,8.100000000000001,11.1,,,,,,,,11.1,,,,,6.0,6.0,,9.9,,,8.100000000000001,8.100000000000001,,,,,,9.0,,6.9,,,12.0,,,,,9.9,6.6,,,,9.0,,,,,0.0,,12.0,,,,,9.9,9.9,
3835,2.0,71150003,12.0,12.0,12.0,12.0,,12.0,,,,12.0,12.0,8.0,8.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,,,12.0,12.0,9.9,12.0,12.0,11.1,12.0,12.0,12.0,12.0,11.1,,,,,,6.0,,,,,,,,,,,12.0,,,,,12.0,12.0,,12.0,,11.1,12.0,11.1,,,,,,,12.0,,9.9,12.0,8.100000000000001,12.0,6.0,,,,11.1,8.0,,,,12.0,,,,,,,12.0,,12.0,,,11.1,12.0,
3836,2.0,71150004,12.0,12.0,12.0,12.0,12.0,,,,,12.0,12.0,8.0,8.0,12.0,12.0,12.0,11.1,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,11.1,,,,,,,,,,,,12.0,,12.0,12.0,,,12.0,,,11.1,,,,,,,12.0,,12.0,12.0,12.0,,11.1,12.0,,,12.0,8.0,,,,12.0,,,,,,12.0,,12.0,12.0,,,12.0,12.0,
3837,2.0,71150026,11.1,11.1,8.100000000000001,8.100000000000001,,9.9,,9.9,,6.9,6.0,6.6,6.6,8.100000000000001,8.100000000000001,6.9,6.0,9.9,6.0,6.0,,,8.100000000000001,8.100000000000001,8.100000000000001,11.1,12.0,9.9,11.1,11.1,9.9,8.100000000000001,12.0,,,,,12.0,9.0,,11.1,11.1,,,,9.0,,,,,,,,,9.9,12.0,,12.0,,,,,,,,,,,11.1,,9.9,8.100000000000001,,,9.9,,,,9.9,7.4,,,,12.0,,,,,9.9,,9.9,,12.0,,,9.9,12.0,
3838,4.0,71150005,12.0,8.100000000000001,11.1,11.1,,12.0,,,,8.100000000000001,6.9,8.0,8.0,11.1,11.1,8.100000000000001,12.0,12.0,8.100000000000001,8.100000000000001,8.100000000000001,,9.0,9.0,12.0,9.9,12.0,11.1,6.9,6.9,12.0,12.0,11.1,,,,,,,11.1,,,,,,9.9,,,8.100000000000001,9.0,,11.1,,,,12.0,,12.0,,9.9,12.0,,,,,,,,12.0,,9.0,8.100000000000001,3.0,,,,11.1,,9.9,8.0,,,,12.0,,,,,,9.9,,,,12.0,12.0,9.9,12.0,
3839,2.0,71150002,12.0,11.1,11.1,11.1,,11.1,,9.0,,6.0,6.0,8.0,8.0,6.0,6.0,6.9,6.0,6.0,6.0,6.0,8.100000000000001,4.0,8.100000000000001,8.100000000000001,9.0,12.0,8.100000000000001,11.1,6.9,6.9,9.9,9.9,9.9,,,,,6.9,8.100000000000001,9.0,,11.1,,,,,,,,,9.9,,,,,12.0,,12.0,,,,,,,,,,,9.9,,6.9,,,8.100000000000001,8.100000000000001,,6.0,,9.0,8.0,,,,11.1,,,,,6.9,,,,,6.0,,9.0,9.9,
3840,0.0,71150012,12.0,11.1,9.0,9.0,,,12.0,11.1,,8.100000000000001,9.0,5.4,5.4,11.1,11.1,8.100000000000001,8.100000000000001,6.9,9.9,9.9,,,9.9,9.9,9.0,12.0,11.1,8.100000000000001,9.9,9.9,11.1,9.9,8.100000000000001,8.100000000000001,9.9,,12.0,,,,,,,,,,,,,,,,,,9.9,12.0,,,,,,11.1,,,,,,,12.0,,9.9,9.0,9.9,,9.0,9.0,8.100000000000001,,9.9,8.0,,,,11.1,,,,,,11.1,,,12.0,,,9.9,12.0,
3841,1.0,71150059,11.1,9.0,12.0,12.0,,,12.0,,9.9,6.0,6.0,6.6,6.6,6.9,6.9,6.0,9.9,6.0,3.0,2.7,8.100000000000001,3.3,6.0,6.0,6.9,6.9,9.0,9.0,6.0,2.0,8.100000000000001,9.0,9.0,,,9.0,,6.0,,11.1,,,,,9.0,,,12.0,,,11.1,,6.0,,,12.0,,12.0,,6.0,,,6.9,,,,,,9.9,,6.0,,,,,,,,2.7,4.6,,,,9.0,,,,,,,,,,12.0,6.0,6.0,6.9,6.0
3842,1.0,71150058,11.1,11.1,12.0,12.0,,9.9,12.0,,,11.1,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,11.1,11.1,,,12.0,12.0,11.1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.9,,,,,,,,,,,12.0,,12.0,,,,11.1,,,,,12.0,12.0,,,,,12.0,12.0,12.0,,,,,,11.1,,12.0,12.0,9.9,12.0,12.0,12.0,,,12.0,8.0,,,,12.0,,,,,,12.0,,,12.0,,,12.0,12.0,
3843,2.0,71150064,12.0,12.0,12.0,12.0,12.0,,,12.0,,12.0,9.9,8.0,8.0,12.0,12.0,12.0,9.9,12.0,11.1,11.1,,,12.0,12.0,12.0,12.0,12.0,11.1,11.1,11.1,12.0,12.0,12.0,,12.0,,,12.0,,,12.0,,,,,12.0,,,,9.0,11.1,,,,11.1,12.0,,12.0,11.1,9.9,,,,,,,,,12.0,,11.1,9.9,,,,11.1,,,12.0,8.0,,,,12.0,,,,,,,12.0,,,,,12.0,12.0,
3844,4.0,71150008,12.0,11.1,8.100000000000001,8.100000000000001,,,,,,6.0,8.100000000000001,8.0,8.0,6.0,6.0,8.100000000000001,6.9,8.100000000000001,6.0,6.0,12.0,3.7,8.100000000000001,8.100000000000001,8.100000000000001,11.1,12.0,8.100000000000001,6.9,6.9,11.1,9.9,11.1,,,,12.0,,,8.100000000000001,,,,,,,,,12.0,9.0,11.1,,,,,12.0,,12.0,9.0,,,,,,,,,,12.0,,9.9,,,9.0,9.9,,6.9,,9.0,8.0,,,,9.9,,,,,,,,,12.0,12.0,12.0,9.0,12.0,
3845,0.0,71150069,12.0,9.9,11.1,11.1,,,,,,,0.0,4.6,4.6,6.9,6.9,0.0,6.0,,0.0,0.0,,,0.0,0.0,6.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,11.1,,
3846,2.0,71150010,11.1,12.0,9.9,9.9,,,12.0,,,9.0,9.9,7.4,7.4,11.1,11.1,11.1,8.100000000000001,11.1,6.0,6.0,,,9.0,9.0,6.0,12.0,12.0,9.9,9.0,9.0,9.9,11.1,9.9,,9.0,,12.0,,,,,,,,,,,,,6.0,,,9.9,,11.1,12.0,,12.0,,,12.0,9.9,,,,,,,12.0,,9.0,,12.0,,9.0,,,,11.1,8.0,,,,12.0,,,,,,9.9,6.0,,12.0,,,11.1,12.0,
3847,0.0,71150077,9.0,,12.0,12.0,,,,,,,6.0,4.0,4.0,0.0,0.0,0.0,9.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100000000000001,,,,,,,,,,,,,,,,,8.100000000000001,,
3848,1.0,71150116,8.100000000000001,12.0,9.9,9.9,11.1,,,,,6.0,8.100000000000001,8.0,8.0,9.0,9.0,8.100000000000001,9.0,9.9,6.0,6.0,9.9,,8.100000000000001,8.100000000000001,8.100000000000001,9.9,12.0,8.100000000000001,9.9,9.9,9.0,9.9,8.100000000000001,,,,,6.9,6.9,9.9,,,,,,,,,,,,,,,9.9,12.0,,11.1,,9.9,,,11.1,,,,,,11.1,,6.9,,,6.9,,,9.0,,11.1,8.0,,,,11.1,,,,,,,12.0,,,9.9,9.0,11.1,12.0,
3849,1.0,71150014,9.9,8.100000000000001,9.0,9.0,,,,9.9,,6.0,8.100000000000001,8.0,8.0,11.1,11.1,6.9,6.9,9.9,9.0,9.0,,,9.0,9.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,8.100000000000001,,11.1,,12.0,12.0,12.0,,,,,,,,,,,,,,,,11.1,12.0,,,,,,,9.0,,,,,,11.1,,9.9,9.9,9.0,,12.0,11.1,9.9,,12.0,8.0,,,,12.0,,,,,,,,,12.0,,,12.0,12.0,
3850,2.0,71150019,12.0,11.1,9.0,9.0,,,,9.9,,6.9,9.0,8.0,8.0,9.0,9.0,6.0,12.0,9.0,6.0,6.0,,,6.9,6.9,8.100000000000001,11.1,11.1,8.100000000000001,11.1,11.1,9.0,8.100000000000001,6.0,,,,,,,,9.9,6.9,,,,9.0,,,,,9.9,,,,9.9,12.0,,9.9,,8.100000000000001,,6.0,,,,,,,6.9,,6.9,3.0,,12.0,8.100000000000001,,,,12.0,8.0,,,,11.1,,,,,6.9,,,,,,,12.0,11.1,
3851,2.0,71150029,12.0,12.0,12.0,12.0,,9.9,,9.9,,6.9,9.0,7.4,7.4,9.0,9.0,6.9,9.9,9.9,6.9,6.9,,,8.100000000000001,8.100000000000001,9.0,9.9,12.0,9.9,12.0,12.0,9.9,12.0,9.0,,,,,11.1,9.0,,12.0,12.0,,,,,,,,,,,,,11.1,12.0,,11.1,,11.1,,8.100000000000001,,,,,,,11.1,,9.9,8.100000000000001,,,11.1,,,,12.0,7.4,,,,12.0,,,,,9.9,,12.0,,12.0,,,12.0,11.1,
3852,2.0,71150006,12.0,11.1,9.9,9.9,,,12.0,,,9.0,9.9,8.0,8.0,11.1,11.1,9.9,9.9,9.0,9.0,9.0,,,9.9,9.9,9.0,12.0,12.0,8.100000000000001,11.1,11.1,12.0,12.0,12.0,,,,,,,,,,,,12.0,,,,,12.0,,,,,12.0,12.0,,12.0,,12.0,,11.1,,,,,,,12.0,,11.1,9.9,9.0,12.0,9.0,,11.1,,9.9,8.0,,,,12.0,,,,,,,9.0,,12.0,,,9.9,12.0,
3853,0.0,71150023,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
3854,2.0,71150022,11.1,9.0,9.0,9.0,,,11.1,,,6.0,6.0,6.6,6.6,6.0,6.0,6.9,9.0,9.9,6.0,6.0,9.9,4.0,6.0,6.0,6.0,11.1,9.0,6.0,6.9,6.9,9.9,8.100000000000001,11.1,,,,,8.100000000000001,,6.0,,,,,,9.0,,9.9,,3.0,9.9,0.0,,,9.0,12.0,,9.9,,,,8.100000000000001,,,,,,,6.0,,8.100000000000001,,,11.1,,,0.0,,9.9,8.0,,,,11.1,,,,,,,0.0,,8.100000000000001,9.9,,9.9,12.0,
3855,2.0,71150021,11.1,11.1,9.0,9.0,,,,9.0,,6.9,8.100000000000001,7.4,7.4,8.100000000000001,8.100000000000001,6.9,12.0,9.0,6.0,6.0,,,6.0,6.0,8.100000000000001,11.1,11.1,8.100000000000001,12.0,12.0,9.0,6.0,11.1,,,,,12.0,,,,11.1,,,,9.9,,,,,9.9,,,,,12.0,,11.1,,6.9,,6.9,,,,,,,9.0,,6.9,9.0,,12.0,8.100000000000001,,,,9.9,8.0,,,,9.9,,,,,8.100000000000001,,11.1,,,,,9.9,12.0,
3856,2.0,71150017,12.0,9.9,9.9,9.9,12.0,,,11.1,,11.1,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,,,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,,,,12.0,,,,,,12.0,,,12.0,,12.0,12.0,,12.0,,,,12.0,,,,,,,12.0,,9.9,12.0,12.0,,12.0,12.0,12.0,,12.0,8.0,,,,12.0,,,,,,12.0,12.0,,12.0,,,12.0,12.0,
3857,1.0,71150016,12.0,12.0,12.0,12.0,,,12.0,,,12.0,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,12.0,,,12.0,,,,,,,,,12.0,,12.0,12.0,,12.0,,9.9,12.0,12.0,,,,,,,12.0,,11.1,12.0,12.0,,12.0,12.0,,,12.0,8.0,,,,12.0,,,,,,12.0,12.0,,,,,12.0,12.0,
3858,2.0,71150011,12.0,12.0,9.9,9.9,12.0,,,,,11.1,12.0,8.0,8.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,,,,,,,,,,12.0,,,,,12.0,12.0,,12.0,,11.1,,12.0,,,,,,,12.0,,12.0,12.0,11.1,12.0,9.9,,12.0,,12.0,8.0,,,,12.0,,,,,,,12.0,,12.0,,,12.0,12.0,
3859,4.0,71150015,12.0,9.9,8.100000000000001,8.100000000000001,,,,,,6.0,6.0,7.4,7.4,6.9,6.9,6.0,9.9,6.9,6.0,6.0,6.9,3.7,9.9,9.9,6.9,11.1,6.9,8.100000000000001,6.9,6.9,9.9,8.100000000000001,6.9,,,,,,6.9,6.9,,,,,,8.100000000000001,,,12.0,3.0,9.9,,,,,12.0,,9.0,,6.9,,,,,,,,,9.9,,9.9,,,0.0,,,9.0,,11.1,7.4,,,,11.1,,,,,,,,,,6.0,9.0,11.1,12.0,
