9,12.0,12.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,12.0,9.9,8.0,8.0,12.0,12.0,12.0,9.9,12.0,11.1,11.1,0.0,0.0,12.0,12.0,12.0,12.0,12.0,11.1,11.1,11.1,12.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,11.1,0.0,0.0,0.0,11.1,12.0,0.0,12.0,11.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.1,9.9,0.0,0.0,0.0,11.1,0.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,2.0
10,12.0,11.1,8.100000000000001,8.100000000000001,0.0,0.0,0.0,0.0,0.0,6.0,8.100000000000001,8.0,8.0,6.0,6.0,8.100000000000001,6.9,8.100000000000001,6.0,6.0,12.0,3.7,8.100000000000001,8.100000000000001,8.100000000000001,11.1,12.0,8.100000000000001,6.9,6.9,11.1,9.9,11.1,0.0,0.0,0.0,12.0,0.0,0.0,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.9,0.0,0.0,9.0,9.9,0.0,6.9,0.0,9.0,8.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,9.0,12.0,0.0,4.0
11,11.1,12.0,9.9,9.9,0.0,0.0,12.0,0.0,0.0,9.0,9.9,7.4,7.4,11.1,11.1,11.1,8.100000000000001,11.1,6.0,6.0,0.0,0.0,9.0,9.0,6.0,12.0,12.0,9.9,9.0,9.0,9.9,11.1,9.9,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.9,0.0,11.1,12.0,0.0,12.0,0.0,0.0,12.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,11.1,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.9,6.0,0.0,12.0,0.0,0.0,11.1,12.0,0.0,2.0
12,8.100000000000001,12.0,9.9,9.9,11.1,0.0,0.0,0.0,0.0,6.0,8.100000000000001,8.0,8.0,9.0,9.0,8.100000000000001,9.0,9.9,6.0,6.0,9.9,0.0,8.100000000000001,8.100000000000001,8.100000000000001,9.9,12.0,8.100000000000001,9.9,9.9,9.0,9.9,8.100000000000001,0.0,0.0,0.0,0.0,6.9,6.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,12.0,0.0,11.1,0.0,9.9,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1,0.0,6.9,0.0,0.0,6.9,0.0,0.0,9.0,0.0,11.1,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9.9,9.0,11.1,12.0,0.0,1.0
13,9.9,8.100000000000001,9.0,9.0,0.0,0.0,0.0,9.9,0.0,6.0,8.100000000000001,8.0,8.0,11.1,11.1,6.9,6.9,9.9,9.0,9.0,0.0,0.0,9.0,9.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,8.100000000000001,0.0,11.1,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,9.9,9.9,9.0,0.0,12.0,11.1,9.9,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,1.0
14,12.0,11.1,9.0,9.0,0.0,0.0,0.0,9.9,0.0,6.9,9.0,8.0,8.0,9.0,9.0,6.0,12.0,9.0,6.0,6.0,0.0,0.0,6.9,6.9,8.100000000000001,11.1,11.1,8.100000000000001,11.1,11.1,9.0,8.100000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.9,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,9.9,12.0,0.0,9.9,0.0,8.100000000000001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9,3.0,0.0,12.0,8.100000000000001,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.1,0.0,2.0
15,12.0,12.0,12.0,12.0,0.0,9.9,0.0,9.9,0.0,6.9,9.0,7.4,7.4,9.0,9.0,6.9,9.9,9.9,6.9,6.9,0.0,0.0,8.100000000000001,8.100000000000001,9.0,9.9,12.0,9.9,12.0,12.0,9.9,12.0,9.0,0.0,0.0,0.0,0.0,11.1,9.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.0,0.0,11.1,0.0,11.1,0.0,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,9.9,8.100000000000001,0.0,0.0,11.1,0.0,0.0,0.0,12.0,7.4,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.9,0.0,12.0,0.0,12.0,0.0,0.0,12.0,11.1,0.0,2.0
16,12.0,11.1,9.9,9.9,0.0,0.0,12.0,0.0,0.0,9.0,9.9,8.0,8.0,11.1,11.1,9.9,9.9,9.0,9.0,9.0,0.0,0.0,9.9,9.9,9.0,12.0,12.0,8.100000000000001,11.1,11.1,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.1,9.9,9.0,12.0,9.0,0.0,11.1,0.0,9.9,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,9.9,12.0,0.0,2.0
17,11.1,9.0,9.0,9.0,0.0,0.0,11.1,0.0,0.0,6.0,6.0,6.6,6.6,6.0,6.0,6.9,9.0,9.9,6.0,6.0,9.9,4.0,6.0,6.0,6.0,11.1,9.0,6.0,6.9,6.9,9.9,8.100000000000001,11.1,0.0,0.0,0.0,0.0,8.100000000000001,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.9,0.0,3.0,9.9,0.0,0.0,0.0,9.0,12.0,0.0,9.9,0.0,0.0,0.0,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.100000000000001,0.0,0.0,11.1,0.0,0.0,0.0,0.0,9.9,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,9.9,0.0,9.9,12.0,0.0,2.0
18,11.1,11.1,9.0,9.0,0.0,0.0,0.0,9.0,0.0,6.9,8.100000000000001,7.4,7.4,8.100000000000001,8.100000000000001,6.9,12.0,9.0,6.0,6.0,0.0,0.0,6.0,6.0,8.100000000000001,11.1,11.1,8.100000000000001,12.0,12.0,9.0,6.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,12.0,0.0,11.1,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.9,9.0,0.0,12.0,8.100000000000001,0.0,0.0,0.0,9.9,8.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,8.100000000000001,0.0,11.1,0.0,0.0,0.0,0.0,9.9,12.0,0.0,2.0
19,12.0,9.9,9.9,9.9,12.0,0.0,0.0,11.1,0.0,11.1,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9.9,12.0,12.0,0.0,12.0,12.0,12.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,2.0
20,12.0,12.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,0.0,9.9,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.1,12.0,12.0,0.0,12.0,12.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0
21,12.0,12.0,9.9,9.9,12.0,0.0,0.0,0.0,0.0,11.1,12.0,8.0,8.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,11.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,11.1,12.0,9.9,0.0,12.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,2.0
22,12.0,9.9,8.100000000000001,8.100000000000001,0.0,0.0,0.0,0.0,0.0,6.0,6.0,7.4,7.4,6.9,6.9,6.0,9.9,6.9,6.0,6.0,6.9,3.7,9.9,9.9,6.9,11.1,6.9,8.100000000000001,6.9,6.9,9.9,8.100000000000001,6.9,0.0,0.0,0.0,0.0,0.0,6.9,6.9,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,0.0,12.0,3.0,9.9,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,9.9,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.1,7.4,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.1,12.0,0.0,4.0
23,12.0,9.9,12.0,12.0,0.0,9.9,0.0,0.0,0.0,6.9,6.0,7.4,7.4,6.0,6.0,6.9,11.1,6.9,6.0,6.0,9.0,4.0,6.9,6.9,6.9,11.1,12.0,6.9,9.9,9.9,9.9,9.9,9.9,0.0,0.0,0.0,12.0,8.100000000000001,11.1,9.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,11.1,8.100000000000001,0.0,0.0,9.9,0.0,6.9,0.0,9.0,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,1.0
24,12.0,11.1,11.1,11.1,0.0,12.0,12.0,0.0,0.0,8.100000000000001,6.0,8.0,8.0,8.100000000000001,8.100000000000001,9.0,12.0,11.1,6.0,6.0,12.0,4.0,9.0,9.0,9.0,11.1,12.0,9.0,12.0,12.0,11.1,11.1,11.1,0.0,0.0,0.0,12.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,9.9,6.9,0.0,0.0,9.9,0.0,12.0,0.0,12.0,8.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,4.0
25,12.0,9.9,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,6.9,4.6,4.6,6.0,6.0,6.9,6.0,6.0,8.100000000000001,8.100000000000001,8.100000000000001,3.7,8.100000000000001,8.100000000000001,6.0,11.1,9.0,6.9,6.9,6.9,6.9,6.9,9.0,0.0,8.100000000000001,9.0,8.100000000000001,0.0,8.100000000000001,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.100000000000001,9.9,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,6.9,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,9.0,11.1,0.0,2.0
26,12.0,12.0,9.9,9.9,11.1,0.0,0.0,0.0,0.0,8.100000000000001,6.9,7.4,7.4,12.0,12.0,9.0,9.0,12.0,12.0,12.0,0.0,0.0,9.9,9.9,9.0,12.0,9.9,11.1,11.1,11.1,9.9,9.9,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,11.1,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.9,12.0,8.100000000000001,12.0,12.0,11.1,0.0,0.0,11.1,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,12.0,0.0,0.0,11.1,12.0,0.0,1.0
27,9.9,9.9,12.0,12.0,11.1,0.0,0.0,0.0,0.0,6.9,6.9,8.0,8.0,6.9,6.9,8.100000000000001,9.9,6.0,6.0,6.0,0.0,0.0,8.100000000000001,8.100000000000001,6.9,9.9,8.100000000000001,6.0,8.100000000000001,8.100000000000001,11.1,6.9,8.100000000000001,0.0,11.1,9.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,9.9,0.0,6.0,9.9,0.0,0.0,0.0,0.0,12.0,0.0,11.1,0.0,8.100000000000001,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,8.100000000000001,9.0,0.0,12.0,9.9,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,0.0,1.0
28,11.1,11.1,8.100000000000001,8.100000000000001,0.0,11.1,0.0,9.0,0.0,12.0,9.9,6.0,6.0,6.9,6.9,6.9,9.9,11.1,8.100000000000001,8.100000000000001,0.0,0.0,8.100000000000001,8.100000000000001,6.0,11.1,12.0,8.100000000000001,9.9,9.9,9.9,9.0,6.9,0.0,9.9,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,12.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,6.9,12.0,0.0,8.100000000000001,0.0,0.0,0.0,0.0,0.0,9.9,0.0,6.0,9.0,0.0,0.0,0.0,11.1,0.0,0.0,11.1,8.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.1,11.1,0.0,1.0
29,12.0,9.9,12.0,12.0,0.0,11.1,0.0,9.0,0.0,8.100000000000001,6.0,6.6,6.6,6.0,6.0,6.0,9.0,9.0,6.9,6.9,6.0,3.0,6.0,6.0,6.0,11.1,12.0,8.100000000000001,8.100000000000001,8.100000000000001,9.0,9.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,11.1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,12.0,0.0,11.1,0.0,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.9,0.0,0.0,8.100000000000001,0.0,0.0,6.0,0.0,8.100000000000001,8.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,8.100000000000001,0.0,0.0,0.0,0.0,11.1,0.0,8.100000000000001,11.1,5.4,4.0
30,11.1,12.0,9.9,9.9,0.0,9.0,0.0,9.9,0.0,6.0,8.100000000000001,8.0,8.0,11.1,11.1,6.9,8.100000000000001,9.9,6.0,6.0,0.0,0.0,8.100000000000001,8.100000000000001,6.0,9.0,12.0,9.9,12.0,12.0,11.1,12.0,6.9,0.0,0.0,0.0,0.0,11.1,0.0,0.0,9.9,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,9.9,9.9,0.0,9.0,9.9,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,11.1,0.0,12.0,0.0,0.0,12.0,12.0,0.0,2.0
31,11.1,9.9,8.100000000000001,8.100000000000001,0.0,12.0,0.0,0.0,0.0,11.1,6.0,6.0,6.0,9.0,9.0,6.0,6.0,6.9,6.9,6.9,8.100000000000001,3.3,3.0,2.3,6.0,11.1,9.9,6.0,8.100000000000001,4.0,8.100000000000001,9.0,9.9,0.0,0.0,9.9,0.0,6.0,6.9,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,12.0,0.0,9.9,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,11.1,8.100000000000001,0.0,3.0
32,12.0,11.1,12.0,12.0,0.0,12.0,12.0,0.0,0.0,6.0,6.9,7.4,7.4,6.9,6.9,8.100000000000001,6.9,8.100000000000001,6.9,6.9,0.0,0.0,9.9,9.9,8.100000000000001,12.0,9.9,6.0,9.0,2.3,9.9,9.0,9.9,0.0,0.0,11.1,12.0,11.1,8.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,12.0,6.9,11.1,8.100000000000001,11.1,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,9.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0
