,id_mahasiswa,id_profil,138,140,144,145,151,152,153,187,189,246,248,249,250,251,252,253,254,255,257,258,260,261,262,263,264,265,266,267,269,270,271,272,276,320,322,324,325,326,327,336,337,338,340,341,342,343,344,346,349,350,351,352,353,354,355,359,361,362,363,364,365,368,369,372,377,379,396,417,439,521,527,528,529,530,531,532,533,534,535,536,537,538,539,541,543,544,547,548,550,552,553,554,555,559,561,563,564,565
9,3841,1.0,11.1,9.0,12.0,12.0,,,12.0,,9.9,6.0,6.0,6.6,6.6,6.9,6.9,6.0,9.9,6.0,3.0,2.7,8.100000000000001,3.3,6.0,6.0,6.9,6.9,9.0,9.0,6.0,2.0,8.100000000000001,9.0,9.0,,,9.0,,6.0,,11.1,,,,,9.0,,,12.0,,,11.1,,6.0,,,12.0,,12.0,,6.0,,,6.9,,,,,,9.9,,6.0,,,,,,,,2.7,4.6,,,,9.0,,,,,,,,,,12.0,6.0,6.0,6.9,6.0
10,3842,1.0,11.1,11.1,12.0,12.0,,9.9,12.0,,,11.1,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,11.1,11.1,,,12.0,12.0,11.1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,9.9,,,,,,,,,,,12.0,,12.0,,,,11.1,,,,,12.0,12.0,,,,,12.0,12.0,12.0,,,,,,11.1,,12.0,12.0,9.9,12.0,12.0,12.0,,,12.0,8.0,,,,12.0,,,,,,12.0,,,12.0,,,12.0,12.0,
11,3843,2.0,12.0,12.0,12.0,12.0,12.0,,,12.0,,12.0,9.9,8.0,8.0,12.0,12.0,12.0,9.9,12.0,11.1,11.1,,,12.0,12.0,12.0,12.0,12.0,11.1,11.1,11.1,12.0,12.0,12.0,,12.0,,,12.0,,,12.0,,,,,12.0,,,,9.0,11.1,,,,11.1,12.0,,12.0,11.1,9.9,,,,,,,,,12.0,,11.1,9.9,,,,11.1,,,12.0,8.0,,,,12.0,,,,,,,12.0,,,,,12.0,12.0,
12,3844,4.0,12.0,11.1,8.100000000000001,8.100000000000001,,,,,,6.0,8.100000000000001,8.0,8.0,6.0,6.0,8.100000000000001,6.9,8.100000000000001,6.0,6.0,12.0,3.7,8.100000000000001,8.100000000000001,8.100000000000001,11.1,12.0,8.100000000000001,6.9,6.9,11.1,9.9,11.1,,,,12.0,,,8.100000000000001,,,,,,,,,12.0,9.0,11.1,,,,,12.0,,12.0,9.0,,,,,,,,,,12.0,,9.9,,,9.0,9.9,,6.9,,9.0,8.0,,,,9.9,,,,,,,,,12.0,12.0,12.0,9.0,12.0,
13,3845,0.0,12.0,9.9,11.1,11.1,,,,,,,0.0,4.6,4.6,6.9,6.9,0.0,6.0,,0.0,0.0,,,0.0,0.0,6.0,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,11.1,,
14,3846,2.0,11.1,12.0,9.9,9.9,,,12.0,,,9.0,9.9,7.4,7.4,11.1,11.1,11.1,8.100000000000001,11.1,6.0,6.0,,,9.0,9.0,6.0,12.0,12.0,9.9,9.0,9.0,9.9,11.1,9.9,,9.0,,12.0,,,,,,,,,,,,,6.0,,,9.9,,11.1,12.0,,12.0,,,12.0,9.9,,,,,,,12.0,,9.0,,12.0,,9.0,,,,11.1,8.0,,,,12.0,,,,,,9.9,6.0,,12.0,,,11.1,12.0,
15,3847,0.0,9.0,,12.0,12.0,,,,,,,6.0,4.0,4.0,0.0,0.0,0.0,9.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100000000000001,,,,,,,,,,,,,,,,,8.100000000000001,,
16,3848,1.0,8.100000000000001,12.0,9.9,9.9,11.1,,,,,6.0,8.100000000000001,8.0,8.0,9.0,9.0,8.100000000000001,9.0,9.9,6.0,6.0,9.9,,8.100000000000001,8.100000000000001,8.100000000000001,9.9,12.0,8.100000000000001,9.9,9.9,9.0,9.9,8.100000000000001,,,,,6.9,6.9,9.9,,,,,,,,,,,,,,,9.9,12.0,,11.1,,9.9,,,11.1,,,,,,11.1,,6.9,,,6.9,,,9.0,,11.1,8.0,,,,11.1,,,,,,,12.0,,,9.9,9.0,11.1,12.0,
17,3849,1.0,9.9,8.100000000000001,9.0,9.0,,,,9.9,,6.0,8.100000000000001,8.0,8.0,11.1,11.1,6.9,6.9,9.9,9.0,9.0,,,9.0,9.0,12.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,8.100000000000001,,11.1,,12.0,12.0,12.0,,,,,,,,,,,,,,,,11.1,12.0,,,,,,,9.0,,,,,,11.1,,9.9,9.9,9.0,,12.0,11.1,9.9,,12.0,8.0,,,,12.0,,,,,,,,,12.0,,,12.0,12.0,
18,3850,2.0,12.0,11.1,9.0,9.0,,,,9.9,,6.9,9.0,8.0,8.0,9.0,9.0,6.0,12.0,9.0,6.0,6.0,,,6.9,6.9,8.100000000000001,11.1,11.1,8.100000000000001,11.1,11.1,9.0,8.100000000000001,6.0,,,,,,,,9.9,6.9,,,,9.0,,,,,9.9,,,,9.9,12.0,,9.9,,8.100000000000001,,6.0,,,,,,,6.9,,6.9,3.0,,12.0,8.100000000000001,,,,12.0,8.0,,,,11.1,,,,,6.9,,,,,,,12.0,11.1,
19,3851,2.0,12.0,12.0,12.0,12.0,,9.9,,9.9,,6.9,9.0,7.4,7.4,9.0,9.0,6.9,9.9,9.9,6.9,6.9,,,8.100000000000001,8.100000000000001,9.0,9.9,12.0,9.9,12.0,12.0,9.9,12.0,9.0,,,,,11.1,9.0,,12.0,12.0,,,,,,,,,,,,,11.1,12.0,,11.1,,11.1,,8.100000000000001,,,,,,,11.1,,9.9,8.100000000000001,,,11.1,,,,12.0,7.4,,,,12.0,,,,,9.9,,12.0,,12.0,,,12.0,11.1,
20,3852,2.0,12.0,11.1,9.9,9.9,,,12.0,,,9.0,9.9,8.0,8.0,11.1,11.1,9.9,9.9,9.0,9.0,9.0,,,9.9,9.9,9.0,12.0,12.0,8.100000000000001,11.1,11.1,12.0,12.0,12.0,,,,,,,,,,,,12.0,,,,,12.0,,,,,12.0,12.0,,12.0,,12.0,,11.1,,,,,,,12.0,,11.1,9.9,9.0,12.0,9.0,,11.1,,9.9,8.0,,,,12.0,,,,,,,9.0,,12.0,,,9.9,12.0,
21,3853,0.0,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
22,3854,2.0,11.1,9.0,9.0,9.0,,,11.1,,,6.0,6.0,6.6,6.6,6.0,6.0,6.9,9.0,9.9,6.0,6.0,9.9,4.0,6.0,6.0,6.0,11.1,9.0,6.0,6.9,6.9,9.9,8.100000000000001,11.1,,,,,8.100000000000001,,6.0,,,,,,9.0,,9.9,,3.0,9.9,0.0,,,9.0,12.0,,9.9,,,,8.100000000000001,,,,,,,6.0,,8.100000000000001,,,11.1,,,0.0,,9.9,8.0,,,,11.1,,,,,,,0.0,,8.100000000000001,9.9,,9.9,12.0,
23,3855,2.0,11.1,11.1,9.0,9.0,,,,9.0,,6.9,8.100000000000001,7.4,7.4,8.100000000000001,8.100000000000001,6.9,12.0,9.0,6.0,6.0,,,6.0,6.0,8.100000000000001,11.1,11.1,8.100000000000001,12.0,12.0,9.0,6.0,11.1,,,,,12.0,,,,11.1,,,,9.9,,,,,9.9,,,,,12.0,,11.1,,6.9,,6.9,,,,,,,9.0,,6.9,9.0,,12.0,8.100000000000001,,,,9.9,8.0,,,,9.9,,,,,8.100000000000001,,11.1,,,,,9.9,12.0,
24,3856,2.0,12.0,9.9,9.9,9.9,12.0,,,11.1,,11.1,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,,,12.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,,,,12.0,,,,,,12.0,,,12.0,,12.0,12.0,,12.0,,,,12.0,,,,,,,12.0,,9.9,12.0,12.0,,12.0,12.0,12.0,,12.0,8.0,,,,12.0,,,,,,12.0,12.0,,12.0,,,12.0,12.0,
25,3857,1.0,12.0,12.0,12.0,12.0,,,12.0,,,12.0,12.0,8.0,8.0,12.0,12.0,11.1,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,12.0,,,12.0,,,,,,,,,12.0,,12.0,12.0,,12.0,,9.9,12.0,12.0,,,,,,,12.0,,11.1,12.0,12.0,,12.0,12.0,,,12.0,8.0,,,,12.0,,,,,,12.0,12.0,,,,,12.0,12.0,
26,3858,2.0,12.0,12.0,9.9,9.9,12.0,,,,,11.1,12.0,8.0,8.0,12.0,12.0,9.0,12.0,12.0,12.0,12.0,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,12.0,,,,,,,,,,,,,,,12.0,,,,,12.0,12.0,,12.0,,11.1,,12.0,,,,,,,12.0,,12.0,12.0,11.1,12.0,9.9,,12.0,,12.0,8.0,,,,12.0,,,,,,,12.0,,12.0,,,12.0,12.0,
27,3859,4.0,12.0,9.9,8.100000000000001,8.100000000000001,,,,,,6.0,6.0,7.4,7.4,6.9,6.9,6.0,9.9,6.9,6.0,6.0,6.9,3.7,9.9,9.9,6.9,11.1,6.9,8.100000000000001,6.9,6.9,9.9,8.100000000000001,6.9,,,,,,6.9,6.9,,,,,,8.100000000000001,,,12.0,3.0,9.9,,,,,12.0,,9.0,,6.9,,,,,,,,,9.9,,9.9,,,0.0,,,9.0,,11.1,7.4,,,,11.1,,,,,,,,,,6.0,9.0,11.1,12.0,
28,3860,1.0,12.0,9.9,12.0,12.0,,9.9,,,,6.9,6.0,7.4,7.4,6.0,6.0,6.9,11.1,6.9,6.0,6.0,9.0,4.0,6.9,6.9,6.9,11.1,12.0,6.9,9.9,9.9,9.9,9.9,9.9,,,,12.0,8.100000000000001,11.1,9.9,,,,,,12.0,,,,,11.1,,,,,12.0,,12.0,,12.0,11.1,,,,,,,,11.1,,11.1,8.100000000000001,,,9.9,,6.9,,9.0,8.0,,,,11.1,,,,,,,12.0,,,,,9.0,12.0,
29,3861,4.0,12.0,11.1,11.1,11.1,,12.0,12.0,,,8.100000000000001,6.0,8.0,8.0,8.100000000000001,8.100000000000001,9.0,12.0,11.1,6.0,6.0,12.0,4.0,9.0,9.0,9.0,11.1,12.0,9.0,12.0,12.0,11.1,11.1,11.1,,,,12.0,,,9.9,,,,,,,,,12.0,11.1,,,,,,12.0,,12.0,12.0,,,,,,,,,,11.1,,9.9,6.9,,,9.9,,12.0,,12.0,8.0,,,,9.9,,,,,,,,,12.0,12.0,12.0,12.0,12.0,
30,3862,2.0,12.0,9.9,9.0,9.0,,,,,,3.0,6.9,4.6,4.6,6.0,6.0,6.9,6.0,6.0,8.100000000000001,8.100000000000001,8.100000000000001,3.7,8.100000000000001,8.100000000000001,6.0,11.1,9.0,6.9,6.9,6.9,6.9,6.9,9.0,,8.100000000000001,9.0,8.100000000000001,,8.100000000000001,3.0,,,,,,9.0,,,,8.100000000000001,9.9,,,,,12.0,6.0,,,,,,6.0,,,,,,8.100000000000001,,6.9,,,,,,6.0,,9.0,8.0,,,,11.1,,,,,,,,,12.0,6.0,,9.0,11.1,
31,3863,1.0,12.0,12.0,9.9,9.9,11.1,,,,,8.100000000000001,6.9,7.4,7.4,12.0,12.0,9.0,9.0,12.0,12.0,12.0,,,9.9,9.9,9.0,12.0,9.9,11.1,11.1,11.1,9.9,9.9,11.1,,,,,,,,,,,12.0,,,,,,9.0,,,,,,12.0,,,,,12.0,12.0,11.1,,,,,,9.0,,9.9,12.0,8.100000000000001,12.0,12.0,11.1,,,11.1,8.0,,,,12.0,,,,,,11.1,,,12.0,,,11.1,12.0,
32,3864,1.0,9.9,9.9,12.0,12.0,11.1,,,,,6.9,6.9,8.0,8.0,6.9,6.9,8.100000000000001,9.9,6.0,6.0,6.0,,,8.100000000000001,8.100000000000001,6.9,9.9,8.100000000000001,6.0,8.100000000000001,8.100000000000001,11.1,6.9,8.100000000000001,,11.1,9.0,,11.1,,,,,,,,8.100000000000001,,9.9,,6.0,9.9,,,,,12.0,,11.1,,8.100000000000001,12.0,,,,,,,,9.9,,8.100000000000001,9.0,,12.0,9.9,,,,12.0,8.0,,,,9.0,,,,,8.100000000000001,,,,12.0,,,12.0,12.0,
33,3865,1.0,11.1,11.1,8.100000000000001,8.100000000000001,,11.1,,9.0,,12.0,9.9,6.0,6.0,6.9,6.9,6.9,9.9,11.1,8.100000000000001,8.100000000000001,,,8.100000000000001,8.100000000000001,6.0,11.1,12.0,8.100000000000001,9.9,9.9,9.9,9.0,6.9,,9.9,,12.0,12.0,,,,,,,,8.100000000000001,,12.0,,,11.1,,,,,12.0,,12.0,,6.9,12.0,,8.100000000000001,,,,,,9.9,,6.0,9.0,,,,11.1,,,11.1,8.0,,,,11.1,,,,,,,,,12.0,,,11.1,11.1,
34,3866,4.0,12.0,9.9,12.0,12.0,,11.1,,9.0,,8.100000000000001,6.0,6.6,6.6,6.0,6.0,6.0,9.0,9.0,6.9,6.9,6.0,3.0,6.0,6.0,6.0,11.1,12.0,8.100000000000001,8.100000000000001,8.100000000000001,9.0,9.0,11.1,,,,,12.0,,9.0,,11.1,,,,9.0,,,,,9.9,,,,,12.0,,11.1,,8.100000000000001,,,,,,,,,12.0,,6.9,,,8.100000000000001,,,6.0,,8.100000000000001,8.0,,,,9.9,,,,,8.100000000000001,,,,,11.1,,8.100000000000001,11.1,5.4
35,3867,2.0,11.1,12.0,9.9,9.9,,9.0,,9.9,,6.0,8.100000000000001,8.0,8.0,11.1,11.1,6.9,8.100000000000001,9.9,6.0,6.0,,,8.100000000000001,8.100000000000001,6.0,9.0,12.0,9.9,12.0,12.0,11.1,12.0,6.9,,,,,11.1,,,9.9,8.100000000000001,,,,,,,,,,,,,12.0,12.0,,12.0,,12.0,,,,,,,,,11.1,,9.9,9.9,,9.0,9.9,,,,12.0,8.0,,,,12.0,,,,,9.0,,11.1,,12.0,,,12.0,12.0,
36,3868,3.0,11.1,9.9,8.100000000000001,8.100000000000001,,12.0,,,,11.1,6.0,6.0,6.0,9.0,9.0,6.0,6.0,6.9,6.9,6.9,8.100000000000001,3.3,3.0,2.3,6.0,11.1,9.9,6.0,8.100000000000001,4.0,8.100000000000001,9.0,9.9,,,9.9,,6.0,6.9,,,,,,11.1,,,,,,11.1,,,,,12.0,,9.9,,6.0,,,6.0,,,,,,11.1,,6.9,,,,,,0.0,,11.1,8.0,,,,9.0,,,,,6.0,,0.0,,,9.0,,11.1,8.100000000000001,
37,3869,1.0,12.0,11.1,12.0,12.0,,12.0,12.0,,,6.0,6.9,7.4,7.4,6.9,6.9,8.100000000000001,6.9,8.100000000000001,6.9,6.9,,,9.9,9.9,8.100000000000001,12.0,9.9,6.0,9.0,2.3,9.9,9.0,9.9,,,11.1,12.0,11.1,8.100000000000001,,,,,,,9.0,,,,,9.9,,,,,12.0,6.9,11.1,8.100000000000001,11.1,,,9.9,,,,,,8.100000000000001,,9.0,,,6.9,,,,,12.0,8.0,,,,9.9,,,,,,,,,,,,12.0,12.0,
38,3870,0.0,12.0,11.1,12.0,12.0,,,,,,9.0,6.9,8.0,8.0,9.9,9.9,9.0,12.0,8.100000000000001,6.9,6.9,,,6.9,6.9,6.9,11.1,12.0,11.1,12.0,12.0,11.1,12.0,6.0,,11.1,11.1,12.0,12.0,11.1,,11.1,,,,,,,,,,11.1,,,,,12.0,6.9,12.0,,,,,9.9,,,,,,11.1,,9.9,,,6.9,9.0,,,,11.1,8.0,,,,11.1,,,,,8.100000000000001,,,,,,,11.1,12.0,
39,3871,2.0,11.1,11.1,12.0,12.0,,,12.0,,,6.9,6.0,7.4,7.4,9.0,9.0,8.100000000000001,8.100000000000001,11.1,6.0,6.0,9.9,4.0,8.100000000000001,8.100000000000001,9.9,9.0,12.0,8.100000000000001,9.9,9.9,9.9,12.0,9.0,12.0,9.9,,,,,,,,12.0,,,,,,,,,,,,9.9,12.0,6.9,12.0,,9.9,,,,,,,,,9.0,,9.0,9.9,,,9.0,,9.9,,12.0,8.0,,,,9.9,,,,,,,,,,6.0,,12.0,11.1,
40,3872,3.0,9.9,12.0,12.0,12.0,,,,9.9,,6.9,6.0,8.0,8.0,8.100000000000001,8.100000000000001,6.0,9.9,9.0,6.9,6.9,,,8.100000000000001,8.100000000000001,6.0,9.0,12.0,6.0,8.100000000000001,8.100000000000001,12.0,8.100000000000001,11.1,6.9,9.0,,12.0,11.1,9.0,,,,,,,,,,,8.100000000000001,,,,,,12.0,,11.1,,8.100000000000001,,9.9,9.9,,,,,,11.1,,6.9,,6.9,,,,,,8.100000000000001,6.6,,,,11.1,,,,,,,6.9,,,,,8.100000000000001,12.0,
41,3873,3.0,11.1,11.1,12.0,12.0,,,12.0,,,9.0,6.0,7.4,7.4,9.9,9.9,9.0,6.9,12.0,8.100000000000001,8.100000000000001,11.1,4.0,11.1,11.1,9.9,9.0,9.0,6.9,9.9,9.9,9.9,11.1,12.0,12.0,12.0,,12.0,,,,9.9,,,,,9.0,,,,,,,,,,12.0,,12.0,,11.1,,,,,,,,,12.0,,11.1,12.0,,,9.0,,8.100000000000001,,12.0,8.0,,,,12.0,,,,,,,,,12.0,6.9,,12.0,11.1,
42,3874,0.0,9.9,9.9,8.100000000000001,8.100000000000001,0.0,,11.1,,,6.9,6.0,4.0,2.0,6.0,4.0,6.0,6.0,0.0,0.0,0.0,6.0,2.3,0.0,2.3,0.0,8.100000000000001,,,,,,0.0,,,,,,,,3.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,8.100000000000001,,,,,,,,,,8.100000000000001,2.0,,,,0.0,,,,,,,,,,0.0,,8.100000000000001,,
43,3875,4.0,9.9,11.1,6.0,6.0,,,12.0,,,6.0,6.0,6.6,6.6,6.9,6.9,6.0,6.0,6.0,3.0,1.0,6.9,3.0,9.0,9.0,9.9,9.0,9.0,6.0,6.0,1.0,8.100000000000001,9.9,6.0,,,,,,,9.0,9.9,8.100000000000001,,,11.1,,6.0,,6.0,6.0,12.0,,,,,,,9.0,,,,,,,,,,,,,9.0,,,,,,0.0,,9.9,4.6,,,,11.1,,,,,,,9.0,,,12.0,8.100000000000001,9.9,3.0,4.6
44,3876,0.0,9.9,8.100000000000001,9.9,9.9,,,11.1,,,6.0,6.0,4.0,4.0,6.9,6.9,6.0,6.0,6.9,6.0,6.0,6.0,2.7,8.100000000000001,8.100000000000001,6.9,9.0,6.0,6.0,6.0,1.0,9.0,6.9,9.9,,,6.9,,6.0,6.0,,,,,,,,,,,,6.9,,,,,11.1,6.0,9.0,,12.0,,9.0,8.100000000000001,,,,,,8.100000000000001,,6.0,,,9.0,,,,,6.9,6.0,,,,6.0,,,,,0.0,,3.0,,,,,6.9,11.1,2.0
45,3877,0.0,11.1,11.1,12.0,12.0,11.1,,12.0,,,9.0,6.0,6.6,6.6,9.9,9.9,6.9,6.0,8.100000000000001,6.0,6.0,,,8.100000000000001,8.100000000000001,6.0,9.9,9.9,6.9,6.9,6.9,8.100000000000001,9.9,8.100000000000001,6.0,11.1,,,11.1,,,,,,,12.0,9.9,,,,9.0,,,,,,12.0,,11.1,,6.9,12.0,9.0,6.0,,,,,,9.0,,9.0,,,,,,,,11.1,6.0,,,,12.0,,,,,,,12.0,,,,,11.1,12.0,
46,3878,2.0,8.100000000000001,12.0,9.9,9.9,12.0,,,11.1,,6.9,8.100000000000001,6.6,6.6,9.9,9.9,9.9,6.9,11.1,9.0,9.0,0.0,3.3,11.1,11.1,6.0,12.0,8.100000000000001,9.0,9.0,9.0,11.1,8.100000000000001,9.9,6.0,6.9,,12.0,11.1,8.100000000000001,,,,,,,8.100000000000001,,,,,,,,,,12.0,,11.1,,8.100000000000001,12.0,8.100000000000001,9.0,,,,,,11.1,,9.0,,,,0.0,,,,9.9,8.0,,,,11.1,,,,,,,12.0,,,,,9.9,11.1,
47,3879,2.0,11.1,9.9,6.9,6.9,,,,,,9.0,6.0,8.0,8.0,11.1,11.1,6.0,6.0,6.0,6.0,6.0,,,8.100000000000001,8.100000000000001,12.0,11.1,8.100000000000001,8.100000000000001,9.0,3.0,8.100000000000001,8.100000000000001,6.9,,9.0,9.9,,6.9,8.100000000000001,,11.1,,,,,,,,,9.9,9.9,,,,,12.0,,11.1,9.9,8.100000000000001,12.0,9.0,,,,,,,12.0,,9.0,,,9.0,,,,,9.9,6.6,,,,9.0,,,,,,,6.9,,,,,9.9,12.0,
48,3880,0.0,11.1,,9.0,9.0,,,,,,,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,
49,3881,1.0,11.1,11.1,12.0,12.0,,,,9.9,,6.0,6.9,5.4,5.4,6.0,6.0,6.0,6.0,6.0,3.0,2.3,6.9,3.3,6.9,6.9,6.0,9.9,9.9,6.9,8.100000000000001,8.100000000000001,9.0,8.100000000000001,8.100000000000001,,,,,8.100000000000001,6.0,6.0,,,,,,,,,,,11.1,,,,,12.0,,11.1,,11.1,,,8.100000000000001,,,,,,9.0,,6.0,,,,,,,,8.100000000000001,8.0,,,,11.1,,,,,3.0,,12.0,,12.0,12.0,,8.100000000000001,12.0,4.0
50,3882,1.0,12.0,9.9,12.0,12.0,,12.0,,,,12.0,6.0,5.4,5.4,6.0,2.0,6.9,9.9,6.0,6.0,2.0,8.100000000000001,3.7,6.0,6.0,6.9,9.9,9.0,6.9,6.0,2.0,6.9,9.0,9.9,,,9.9,,6.0,9.9,,,,,,,,,,,,6.0,,,,,12.0,,9.0,,6.0,,,6.9,,,,,,8.100000000000001,,6.9,,,,,,0.0,,8.100000000000001,8.0,,,,11.1,,,,,,,12.0,,,9.9,,8.100000000000001,9.0,4.0
